customer_id,churn_date,disconnect_type,reason,zip,competitor_in_zip
C0014544,2026-02-14,non_payment,collections_writeoff,82954,0
C0021604,2026-02-09,non_payment,collections_writeoff,82563,0
C0036479,2026-01-30,non_payment,collections_writeoff,81299,0
C0043426,2026-01-29,voluntary,price_too_high,23801,0
C0009153,2026-01-04,voluntary,service_quality,33823,0
C0036559,2026-03-26,voluntary,price_too_high,14493,1
C0041805,2026-01-25,non_payment,collections_writeoff,49965,1
C0043540,2026-02-21,non_payment,collections_writeoff,58060,1
C0013725,2026-02-12,voluntary,competitor_fiber,33693,1
C0045284,2026-02-05,non_payment,collections_writeoff,14644,0
C0024419,2026-01-09,non_payment,collections_writeoff,21551,0
C0008195,2026-02-05,involuntary,deceased,25464,1
C0048751,2026-02-14,voluntary,competitor_fiber,33693,1
C0014520,2026-03-24,non_payment,collections_writeoff,53616,0
C0037100,2026-03-07,voluntary,service_quality,37754,1
C0000175,2026-02-21,voluntary,competitor_fiber,58915,1
C0004396,2026-03-28,voluntary,price_too_high,55408,1
C0037100,2026-03-10,voluntary,price_too_high,37754,1
C0006812,2026-02-12,voluntary,competitor_fiber,16607,0
C0007702,2026-01-04,non_payment,collections_writeoff,70169,0
C0032034,2026-01-15,voluntary,service_quality,17727,1
C0005748,2026-02-03,non_payment,collections_writeoff,82563,0
C0015915,2026-01-23,voluntary,price_too_high,21797,0
C0043120,2026-03-16,voluntary,competitor_fiber,90631,1
C0029381,2026-02-03,voluntary,service_quality,21747,1
C0045638,2026-01-05,non_payment,collections_writeoff,23801,0
C0049076,2026-01-14,non_payment,collections_writeoff,54807,1
C0026279,2026-03-18,non_payment,collections_writeoff,91235,0
C0022398,2026-02-25,voluntary,competitor_fiber,92139,1
C0035950,2026-02-14,involuntary,deceased,32768,1
C0045720,2026-02-10,voluntary,price_too_high,11739,0
C0037474,2026-02-25,voluntary,moved_to_competitor_5g,84147,1
C0036962,2026-03-19,voluntary,service_quality,37608,1
C0034983,2026-03-07,voluntary,competitor_fiber,72904,0
C0003734,2026-01-15,voluntary,price_too_high,81021,0
C0007343,2026-02-19,voluntary,price_too_high,44535,1
C0007884,2026-03-15,non_payment,collections_writeoff,28094,1
C0035122,2026-01-25,non_payment,collections_writeoff,82565,1
C0002533,2026-02-02,voluntary,competitor_fiber,66911,1
C0004407,2026-01-06,voluntary,service_quality,16607,0
C0004599,2026-02-25,voluntary,price_too_high,15642,0
C0017279,2026-01-01,voluntary,competitor_fiber,66347,0
C0043331,2026-03-08,non_payment,collections_writeoff,26899,1
C0029805,2026-03-10,voluntary,price_too_high,82481,0
C0000701,2026-03-29,voluntary,moved_to_competitor_5g,30476,1
C0028210,2026-03-27,involuntary,terms_violation,99820,1
C0002220,2026-01-26,non_payment,collections_writeoff,81963,0
C0017964,2026-02-16,non_payment,collections_writeoff,78299,0
C0010663,2026-02-25,voluntary,service_quality,27636,1
C0040457,2026-01-09,non_payment,collections_writeoff,14892,1
C0032350,2026-03-27,voluntary,service_quality,96952,0
C0020495,2026-02-12,voluntary,service_quality,99034,1
C0010701,2026-03-21,involuntary,deceased,92374,1
C0036022,2026-02-10,non_payment,collections_writeoff,80363,1
C0000360,2026-03-26,non_payment,collections_writeoff,31609,0
C0014457,2026-01-16,relocation,moved_out_of_footprint,82563,0
C0044455,2026-02-08,non_payment,collections_writeoff,82345,0
C0021338,2026-03-06,voluntary,competitor_fiber,64874,0
C0010748,2026-02-09,non_payment,collections_writeoff,72904,0
C0040188,2026-03-27,voluntary,service_quality,46830,0
C0004664,2026-02-22,non_payment,collections_writeoff,81021,0
C0024033,2026-02-11,non_payment,collections_writeoff,31609,0
C0022135,2026-02-21,voluntary,service_quality,80363,1
C0034081,2026-03-31,non_payment,collections_writeoff,42290,1
C0010497,2026-02-07,non_payment,collections_writeoff,41092,0
C0004487,2026-03-12,relocation,moved_out_of_footprint,35401,1
C0015024,2026-01-17,voluntary,service_quality,84147,1
C0039794,2026-01-25,non_payment,collections_writeoff,27636,1
C0017835,2026-02-23,voluntary,service_quality,18775,0
C0045907,2026-03-27,involuntary,deceased,72904,0
C0016411,2026-02-18,non_payment,collections_writeoff,45413,0
C0039273,2026-03-28,non_payment,collections_writeoff,27636,1
C0043381,2026-01-23,non_payment,collections_writeoff,14892,1
C0023405,2026-03-20,non_payment,collections_writeoff,25352,0
C0034583,2026-03-14,non_payment,collections_writeoff,74546,1
C0013288,2026-02-08,voluntary,competitor_fiber,63402,0
C0011108,2026-02-21,non_payment,collections_writeoff,97554,0
C0044467,2026-03-12,non_payment,collections_writeoff,34725,1
C0039371,2026-01-01,non_payment,collections_writeoff,31609,0
C0028533,2026-02-08,voluntary,moved_to_competitor_5g,58915,1
C0027898,2026-02-06,non_payment,collections_writeoff,92139,1
C0012432,2026-01-27,voluntary,moved_to_competitor_5g,99820,1
C0000966,2026-02-25,involuntary,fraud,36872,1
C0032348,2026-03-16,relocation,moved_out_of_footprint,63905,1
C0014234,2026-03-19,relocation,moved_out_of_footprint,64810,1
C0036263,2026-03-25,non_payment,collections_writeoff,21797,0
C0027542,2026-02-11,involuntary,terms_violation,38022,1
C0019930,2026-03-01,non_payment,collections_writeoff,71061,1
C0014801,2026-02-26,non_payment,collections_writeoff,18775,0
C0002493,2026-02-26,voluntary,competitor_fiber,49965,1
C0030485,2026-03-28,voluntary,service_quality,44535,1
C0003673,2026-01-28,relocation,moved_out_of_footprint,96952,0
C0001619,2026-03-07,non_payment,collections_writeoff,25464,1
C0038514,2026-03-02,voluntary,price_too_high,21931,1
C0024753,2026-01-22,non_payment,collections_writeoff,24086,0
C0049823,2026-03-26,non_payment,collections_writeoff,18342,0
C0016390,2026-01-11,relocation,moved_out_of_footprint,59214,1
C0035768,2026-02-06,non_payment,collections_writeoff,71061,1
C0023505,2026-03-07,non_payment,collections_writeoff,97554,0
C0004499,2026-03-26,non_payment,collections_writeoff,82563,0
C0025219,2026-03-23,voluntary,service_quality,21931,1
C0029030,2026-03-21,relocation,moved_out_of_footprint,24944,0
C0003431,2026-02-12,voluntary,competitor_fiber,57943,1
C0043268,2026-01-12,non_payment,collections_writeoff,25464,1
C0001323,2026-01-31,non_payment,collections_writeoff,84185,0
C0025717,2026-03-28,non_payment,collections_writeoff,14892,1
C0030988,2026-02-09,voluntary,competitor_fiber,84338,1
C0025502,2026-01-29,involuntary,terms_violation,42052,0
C0026551,2026-01-26,voluntary,moved_to_competitor_5g,30476,1
C0049771,2026-01-19,non_payment,collections_writeoff,23944,1
C0044924,2026-01-04,voluntary,service_quality,84338,1
C0037546,2026-01-06,non_payment,collections_writeoff,79069,0
C0008005,2026-02-01,involuntary,fraud,30476,1
C0004551,2026-03-02,voluntary,price_too_high,61397,1
C0049954,2026-03-20,voluntary,service_quality,55408,1
C0003414,2026-01-10,involuntary,deceased,97173,0
C0042919,2026-02-28,non_payment,collections_writeoff,39262,0
C0035648,2026-02-23,voluntary,price_too_high,58915,1
C0044445,2026-03-22,non_payment,collections_writeoff,44918,0
C0000988,2026-03-15,involuntary,deceased,55883,0
C0010969,2026-01-25,involuntary,deceased,72904,0
C0032540,2026-03-31,voluntary,moved_to_competitor_5g,36872,1
C0028754,2026-02-19,non_payment,collections_writeoff,70548,0
C0035176,2026-03-05,voluntary,competitor_fiber,11957,0
C0045116,2026-02-21,voluntary,competitor_fiber,78299,0
C0007340,2026-02-01,voluntary,competitor_fiber,71061,1
C0006171,2026-01-19,voluntary,service_quality,38047,1
C0005991,2026-03-25,involuntary,terms_violation,15642,0
C0004919,2026-03-30,voluntary,service_quality,20366,1
C0003918,2026-01-01,involuntary,deceased,55408,1
C0023300,2026-01-14,involuntary,fraud,11967,0
C0017351,2026-02-24,non_payment,collections_writeoff,42052,0
C0008247,2026-01-29,voluntary,price_too_high,34955,1
C0029742,2026-01-23,non_payment,collections_writeoff,44918,0
C0015249,2026-03-31,involuntary,terms_violation,55443,0
C0020758,2026-03-08,relocation,moved_out_of_footprint,25464,1
C0049591,2026-03-01,voluntary,moved_to_competitor_5g,69374,0
C0022762,2026-01-07,involuntary,fraud,49756,0
C0015902,2026-03-13,voluntary,service_quality,21931,1
C0012162,2026-02-01,voluntary,competitor_fiber,76339,0
C0049705,2026-01-16,non_payment,collections_writeoff,23801,0
C0003166,2026-02-28,voluntary,service_quality,58915,1
C0024222,2026-01-18,voluntary,competitor_fiber,63905,1
C0046251,2026-03-01,voluntary,competitor_fiber,99820,1
C0043273,2026-03-27,voluntary,service_quality,44918,0
C0045304,2026-03-09,voluntary,price_too_high,74521,0
C0036519,2026-03-13,voluntary,price_too_high,50550,0
C0045067,2026-03-18,non_payment,collections_writeoff,90971,1
C0043930,2026-02-10,voluntary,competitor_fiber,75244,0
C0019553,2026-02-26,non_payment,collections_writeoff,24086,0
C0029451,2026-03-20,involuntary,terms_violation,35401,1
C0019378,2026-03-06,involuntary,deceased,23801,0
C0037259,2026-02-24,voluntary,competitor_fiber,28094,1
C0016020,2026-03-12,voluntary,competitor_fiber,69374,0
C0001227,2026-02-27,voluntary,service_quality,64874,0
C0019615,2026-01-21,voluntary,service_quality,38022,1
C0005626,2026-03-02,voluntary,service_quality,14646,0
C0031854,2026-02-27,voluntary,price_too_high,92391,1
C0011911,2026-02-03,voluntary,service_quality,26899,1
C0024918,2026-02-01,non_payment,collections_writeoff,36872,1
C0023269,2026-03-23,voluntary,price_too_high,21864,1
C0002582,2026-02-05,voluntary,service_quality,91235,0
C0030904,2026-03-08,voluntary,service_quality,50623,0
C0034289,2026-03-04,involuntary,terms_violation,76290,0
C0043182,2026-03-22,relocation,moved_out_of_footprint,53616,0
C0006684,2026-01-31,non_payment,collections_writeoff,50550,0
C0041975,2026-02-05,non_payment,collections_writeoff,38666,0
C0024640,2026-02-26,non_payment,collections_writeoff,70317,0
C0000581,2026-01-10,non_payment,collections_writeoff,10348,1
C0048351,2026-02-06,non_payment,collections_writeoff,49756,0
C0012281,2026-01-31,non_payment,collections_writeoff,58060,1
C0046580,2026-02-04,non_payment,collections_writeoff,23801,0
C0008200,2026-02-12,non_payment,collections_writeoff,99577,0
C0012558,2026-02-10,involuntary,fraud,19147,0
C0017094,2026-03-11,voluntary,service_quality,92391,1
C0017955,2026-01-11,non_payment,collections_writeoff,89248,0
C0002479,2026-01-18,non_payment,collections_writeoff,73118,0
C0016774,2026-01-20,voluntary,service_quality,94681,1
C0003217,2026-01-30,involuntary,fraud,31397,0
C0013816,2026-02-19,non_payment,collections_writeoff,58648,0
C0017797,2026-03-30,voluntary,service_quality,53384,1
C0030587,2026-01-20,non_payment,collections_writeoff,21864,1
C0022130,2026-01-28,non_payment,collections_writeoff,97173,0
C0005241,2026-01-09,voluntary,moved_to_competitor_5g,98559,1
C0023654,2026-02-23,voluntary,moved_to_competitor_5g,40418,0
C0027260,2026-02-22,voluntary,price_too_high,41092,0
C0003821,2026-02-12,voluntary,moved_to_competitor_5g,59197,1
C0003262,2026-03-11,voluntary,competitor_fiber,12914,1
C0002141,2026-03-01,non_payment,collections_writeoff,55408,1
C0017732,2026-02-23,voluntary,competitor_fiber,20366,1
C0018951,2026-01-08,voluntary,service_quality,63905,1
C0021798,2026-01-27,non_payment,collections_writeoff,37754,1
C0010966,2026-02-23,voluntary,price_too_high,35401,1
C0004336,2026-02-19,non_payment,collections_writeoff,99179,0
C0039706,2026-03-16,non_payment,collections_writeoff,69330,0
C0036597,2026-03-31,voluntary,competitor_fiber,99196,0
C0041272,2026-01-03,non_payment,collections_writeoff,73118,0
C0046972,2026-03-15,voluntary,service_quality,99082,1
C0029099,2026-02-18,voluntary,moved_to_competitor_5g,40418,0
C0008516,2026-03-03,voluntary,competitor_fiber,14892,1
C0029897,2026-01-01,voluntary,competitor_fiber,38047,1
C0036791,2026-02-15,non_payment,collections_writeoff,36970,0
C0024832,2026-02-08,non_payment,collections_writeoff,64745,0
C0034990,2026-02-19,voluntary,service_quality,44535,1
C0015418,2026-02-23,non_payment,collections_writeoff,38113,0
C0019721,2026-03-10,non_payment,collections_writeoff,28094,1
C0016901,2026-03-11,non_payment,collections_writeoff,58060,1
C0026669,2026-03-19,voluntary,service_quality,58915,1
C0035351,2026-01-29,voluntary,service_quality,49965,1
C0030976,2026-03-04,non_payment,collections_writeoff,36136,0
C0029347,2026-01-29,non_payment,collections_writeoff,63870,0
C0015776,2026-02-04,involuntary,deceased,46830,0
C0044985,2026-02-25,voluntary,price_too_high,43102,1
C0037135,2026-03-04,voluntary,competitor_fiber,26899,1
C0029328,2026-01-04,involuntary,terms_violation,99577,0
C0026024,2026-02-19,relocation,moved_out_of_footprint,41092,0
C0000013,2026-02-13,involuntary,fraud,44535,1
C0047600,2026-03-27,involuntary,fraud,41592,0
C0029507,2026-03-28,voluntary,competitor_fiber,71568,1
C0026381,2026-02-21,non_payment,collections_writeoff,69374,0
C0031307,2026-01-22,voluntary,service_quality,67946,1
C0037073,2026-03-01,non_payment,collections_writeoff,98559,1
C0017423,2026-01-17,voluntary,competitor_fiber,34200,1
C0003688,2026-03-21,voluntary,service_quality,95846,0
C0026561,2026-03-10,non_payment,collections_writeoff,23801,0
C0018086,2026-01-04,voluntary,price_too_high,85422,0
C0036285,2026-02-20,involuntary,fraud,37754,1
C0020643,2026-03-17,non_payment,collections_writeoff,53384,1
C0019688,2026-03-14,non_payment,collections_writeoff,82951,1
C0023334,2026-03-26,non_payment,collections_writeoff,67946,1
C0037462,2026-01-04,relocation,moved_out_of_footprint,14200,0
C0010140,2026-01-11,relocation,moved_out_of_footprint,70548,0
C0011565,2026-03-24,voluntary,moved_to_competitor_5g,78102,0
C0022693,2026-02-24,voluntary,competitor_fiber,69363,1
C0010022,2026-01-18,non_payment,collections_writeoff,97173,0
C0027451,2026-03-01,non_payment,collections_writeoff,43481,0
C0038696,2026-01-24,non_payment,collections_writeoff,79069,0
C0007669,2026-01-07,voluntary,service_quality,90971,1
C0032862,2026-02-03,voluntary,competitor_fiber,21437,1
C0037295,2026-02-18,involuntary,terms_violation,37608,1
C0030858,2026-02-11,non_payment,collections_writeoff,90971,1
C0031624,2026-01-28,voluntary,service_quality,37608,1
C0014021,2026-02-28,non_payment,collections_writeoff,39661,0
C0046062,2026-02-11,voluntary,price_too_high,80959,0
C0039010,2026-02-13,voluntary,competitor_fiber,50550,0
C0018957,2026-02-18,non_payment,collections_writeoff,66347,0
C0019633,2026-02-05,non_payment,collections_writeoff,94681,1
C0006417,2026-02-23,voluntary,moved_to_competitor_5g,82951,1
C0021915,2026-02-02,voluntary,service_quality,19147,0
C0000354,2026-01-11,non_payment,collections_writeoff,18775,0
C0004994,2026-03-02,non_payment,collections_writeoff,44517,0
C0027298,2026-01-03,relocation,moved_out_of_footprint,92391,1
C0018584,2026-03-11,voluntary,price_too_high,22457,1
C0000750,2026-01-07,voluntary,competitor_fiber,15712,0
C0009768,2026-02-14,non_payment,collections_writeoff,39262,0
C0025878,2026-01-29,non_payment,collections_writeoff,70434,0
C0019975,2026-03-25,relocation,moved_out_of_footprint,11967,0
C0046098,2026-01-09,voluntary,moved_to_competitor_5g,82565,1
C0002879,2026-03-25,non_payment,collections_writeoff,32658,0
C0048384,2026-01-06,voluntary,price_too_high,84147,1
C0010040,2026-01-04,relocation,moved_out_of_footprint,24086,0
C0003311,2026-02-01,relocation,moved_out_of_footprint,44918,0
C0029204,2026-01-26,voluntary,service_quality,57943,1
C0007395,2026-01-03,voluntary,competitor_fiber,68710,1
C0010385,2026-03-21,non_payment,collections_writeoff,33693,1
C0009701,2026-01-20,voluntary,price_too_high,66911,1
C0037935,2026-01-31,non_payment,collections_writeoff,70968,1
C0011817,2026-01-17,voluntary,competitor_fiber,33314,0
C0044997,2026-03-02,non_payment,collections_writeoff,44535,1
C0012844,2026-03-27,non_payment,collections_writeoff,13234,0
C0035924,2026-01-15,relocation,moved_out_of_footprint,37754,1
C0002713,2026-03-14,non_payment,collections_writeoff,58648,0
C0007182,2026-01-28,voluntary,competitor_fiber,35401,1
C0008545,2026-03-01,voluntary,price_too_high,91235,0
C0016282,2026-03-31,voluntary,moved_to_competitor_5g,22457,1
C0031973,2026-02-02,involuntary,deceased,12914,1
C0008258,2026-02-17,non_payment,collections_writeoff,49226,0
C0037338,2026-01-22,non_payment,collections_writeoff,41092,0
C0012852,2026-03-19,relocation,moved_out_of_footprint,21864,1
C0036777,2026-03-19,relocation,moved_out_of_footprint,77328,0
C0011467,2026-01-15,non_payment,collections_writeoff,39367,1
C0035643,2026-01-21,voluntary,price_too_high,66347,0
C0013983,2026-02-09,voluntary,moved_to_competitor_5g,38666,0
C0030746,2026-01-14,non_payment,collections_writeoff,26270,0
C0031673,2026-03-16,non_payment,collections_writeoff,34725,1
C0029582,2026-01-04,non_payment,collections_writeoff,33314,0
C0014391,2026-02-09,non_payment,collections_writeoff,82954,0
C0028651,2026-03-15,voluntary,price_too_high,85846,1
C0002840,2026-03-28,voluntary,competitor_fiber,96952,0
C0023124,2026-02-18,non_payment,collections_writeoff,14646,0
C0012707,2026-02-20,non_payment,collections_writeoff,44939,1
C0028769,2026-01-26,voluntary,moved_to_competitor_5g,98559,1
C0028981,2026-01-10,voluntary,competitor_fiber,50550,0
C0022898,2026-03-17,non_payment,collections_writeoff,34725,1
C0016796,2026-03-30,non_payment,collections_writeoff,76290,0
C0026488,2026-03-22,voluntary,service_quality,50682,1
C0036165,2026-02-01,voluntary,competitor_fiber,99196,0
C0049919,2026-01-14,voluntary,price_too_high,70968,1
C0030662,2026-03-31,voluntary,moved_to_competitor_5g,14644,0
C0029436,2026-02-08,voluntary,competitor_fiber,92139,1
C0003470,2026-03-29,non_payment,collections_writeoff,78299,0
C0029198,2026-03-18,non_payment,collections_writeoff,14493,1
C0000908,2026-01-16,voluntary,competitor_fiber,24665,1
C0044097,2026-03-14,voluntary,competitor_fiber,42290,1
C0025435,2026-01-06,voluntary,service_quality,82954,0
C0022427,2026-02-14,non_payment,collections_writeoff,14644,0
C0030340,2026-03-10,non_payment,collections_writeoff,70317,0
C0022157,2026-02-24,voluntary,moved_to_competitor_5g,92391,1
C0031406,2026-03-26,non_payment,collections_writeoff,23801,0
C0017024,2026-02-17,non_payment,collections_writeoff,99082,1
