customer_id,call_date,queue,handle_time_min,is_repeat_7d
C0049287,2026-02-03,Technical_Support,15.1,0
C0041696,2026-02-01,Billing,6.3,0
C0005418,2025-12-24,Technical_Support,13.4,0
C0002975,2026-01-26,Retention,10.7,0
C0009525,2025-10-31,Billing,14.2,0
C0039176,2025-11-05,Billing,9.1,0
C0024912,2025-12-18,Technical_Support,5.3,0
C0007406,2025-12-20,Billing,4.1,0
C0023930,2026-03-06,Retention,23.0,0
C0018063,2026-01-11,Technical_Support,11.7,1
C0043902,2026-02-13,Billing,16.0,0
C0037804,2025-10-01,Billing,6.8,0
C0039553,2025-10-22,Billing,6.6,0
C0009678,2026-02-25,Billing,5.9,0
C0031335,2026-02-01,Mobile_Support,9.4,0
C0011997,2025-12-22,Mobile_Support,8.5,0
C0043508,2026-02-09,Billing,5.3,0
C0007499,2026-01-30,Technical_Support,9.6,1
C0011263,2026-01-14,Billing,7.9,0
C0041573,2025-11-25,Sales,5.1,0
C0048958,2025-11-27,Billing,8.2,0
C0035631,2025-10-09,Retention,20.9,1
C0045249,2025-12-06,Technical_Support,7.8,1
C0027731,2026-03-08,Billing,7.7,0
C0018286,2026-02-20,Sales,12.6,0
C0043471,2025-10-23,Sales,13.0,0
C0028062,2026-02-13,Billing,10.3,0
C0046964,2025-12-23,Billing,12.8,0
C0041934,2026-03-20,Technical_Support,11.3,0
C0033728,2025-11-14,General_Inquiry,5.5,1
C0038862,2026-03-22,Technical_Support,12.8,1
C0038372,2025-11-26,General_Inquiry,5.5,0
C0029839,2026-01-24,Sales,7.5,1
C0041287,2025-10-06,Billing,4.7,0
C0029341,2025-11-29,Billing,7.7,0
C0022231,2026-01-17,Billing,5.7,1
C0028605,2025-11-21,Technical_Support,19.4,1
C0016782,2025-12-18,Technical_Support,1.0,0
C0000121,2025-12-15,Billing,7.2,0
C0013106,2025-10-02,Billing,5.1,1
C0004087,2026-02-14,General_Inquiry,2.7,0
C0011449,2025-12-17,Billing,11.4,0
C0029141,2026-03-05,General_Inquiry,5.7,1
C0049002,2025-10-08,Billing,6.5,1
C0018260,2025-12-22,Sales,7.8,0
C0040063,2025-10-21,Billing,13.9,0
C0022391,2025-12-23,Technical_Support,12.8,1
C0049798,2025-10-03,Sales,14.2,0
C0026312,2026-03-26,Technical_Support,3.7,0
C0048587,2026-03-25,General_Inquiry,6.1,0
C0026779,2025-10-01,Retention,26.5,0
C0047694,2026-03-13,Mobile_Support,9.7,0
C0044889,2026-01-16,Retention,18.0,0
C0044446,2026-01-07,Sales,1.0,0
C0012424,2026-03-11,Billing,1.5,0
C0035019,2025-11-10,Sales,10.6,1
C0047900,2026-02-25,Billing,5.7,0
C0005161,2025-12-19,Billing,8.9,0
C0002415,2026-02-04,Billing,6.3,0
C0003880,2026-03-03,Billing,5.9,1
C0018576,2025-12-22,Billing,6.7,1
C0008662,2025-10-15,Sales,11.7,0
C0035778,2025-12-25,Mobile_Support,13.4,1
C0032749,2025-10-31,Mobile_Support,7.7,0
C0004851,2026-01-01,General_Inquiry,5.3,0
C0037970,2025-12-12,Billing,11.6,1
C0036235,2025-11-08,Billing,10.1,0
C0009225,2025-11-11,Mobile_Support,14.5,0
C0046710,2026-01-11,Retention,16.2,0
C0009774,2026-03-18,Technical_Support,20.4,0
C0002290,2025-11-19,Billing,8.1,0
C0024747,2025-10-16,Mobile_Support,17.9,0
C0024554,2026-03-02,Technical_Support,14.1,0
C0031845,2025-11-20,Mobile_Support,13.6,1
C0011954,2026-03-08,Mobile_Support,13.7,1
C0046558,2025-12-17,Technical_Support,20.3,0
C0009889,2026-02-08,Mobile_Support,14.1,1
C0043917,2026-01-30,Retention,15.2,0
C0044982,2025-10-27,Billing,9.2,0
C0034662,2026-01-10,Technical_Support,17.5,1
C0045429,2025-12-03,Sales,12.5,0
C0036026,2026-02-09,Billing,5.6,1
C0031099,2026-02-26,Technical_Support,24.3,1
C0012381,2026-03-10,Sales,4.6,0
C0039697,2026-03-14,Billing,6.9,1
C0022663,2026-02-21,Billing,13.7,1
C0021511,2025-11-28,Retention,19.2,1
C0034237,2025-12-16,Billing,6.8,0
C0044588,2026-01-17,Technical_Support,12.2,1
C0006192,2026-03-31,Billing,1.8,1
C0015040,2025-11-20,Sales,14.8,0
C0006255,2025-12-09,Billing,7.0,0
C0046215,2026-03-15,Technical_Support,27.7,1
C0049388,2026-02-04,Billing,11.0,1
C0043295,2026-03-04,Mobile_Support,8.5,1
C0016775,2026-01-11,General_Inquiry,7.5,0
C0001647,2026-02-10,Billing,10.9,0
C0020201,2026-01-09,Technical_Support,21.3,1
C0049471,2025-10-10,Mobile_Support,16.2,0
C0028742,2025-12-03,Billing,8.4,1
C0047299,2026-02-05,Billing,10.4,0
C0010583,2026-02-09,Retention,24.1,0
C0018572,2025-12-09,Billing,14.4,1
C0021356,2026-01-04,Sales,10.0,0
C0002506,2026-03-13,Retention,17.0,0
C0045860,2026-02-22,Sales,6.8,1
C0046983,2025-12-19,Retention,11.4,1
C0043700,2025-10-01,Technical_Support,12.4,0
C0031731,2026-03-21,Billing,6.0,0
C0003594,2026-01-28,Mobile_Support,9.2,0
C0012882,2025-11-10,Billing,9.8,0
C0000916,2025-11-06,General_Inquiry,8.7,1
C0007294,2025-11-22,Technical_Support,12.4,0
C0028764,2026-01-09,Sales,15.2,0
C0006630,2025-10-04,Mobile_Support,16.0,0
C0011215,2026-02-24,Mobile_Support,8.7,1
C0047556,2026-01-06,Billing,8.2,0
C0006119,2026-01-07,General_Inquiry,7.7,0
C0030830,2026-02-02,Retention,28.2,0
C0028860,2026-02-17,Mobile_Support,19.3,1
C0047735,2025-10-02,Billing,8.9,0
C0039149,2026-01-23,Mobile_Support,11.4,0
C0048067,2025-10-14,Technical_Support,12.9,0
C0032651,2025-11-01,Billing,3.9,0
C0011896,2026-03-31,General_Inquiry,4.9,0
C0001926,2025-11-06,Retention,23.8,1
C0046942,2026-02-09,Sales,8.7,0
C0005062,2026-02-11,Sales,14.9,0
C0012148,2025-10-15,Technical_Support,20.9,1
C0009352,2026-02-02,Technical_Support,18.4,1
C0004652,2026-03-14,Billing,9.0,0
C0003781,2026-02-02,Mobile_Support,15.2,0
C0044211,2025-11-08,Technical_Support,19.0,0
C0034002,2026-01-27,Billing,6.0,0
C0026679,2025-12-03,Billing,7.5,1
C0034337,2026-03-23,Retention,27.2,1
C0042160,2025-12-31,Mobile_Support,2.1,0
C0017769,2025-12-22,Sales,10.9,0
C0015887,2026-01-14,Mobile_Support,8.4,0
C0011424,2026-02-19,Technical_Support,15.4,0
C0028760,2026-02-26,Billing,8.7,1
C0029526,2026-03-09,Technical_Support,5.5,1
C0048857,2025-11-12,Sales,10.0,0
C0034912,2025-11-17,Billing,2.2,0
C0000197,2025-12-20,Sales,7.1,0
C0000459,2026-01-29,Sales,13.0,0
C0008655,2025-11-26,Technical_Support,9.0,0
C0038348,2026-02-04,Sales,7.7,1
C0022034,2026-01-28,General_Inquiry,4.0,0
C0043548,2026-02-18,General_Inquiry,5.3,0
C0048819,2026-02-17,General_Inquiry,6.8,0
C0008879,2025-11-05,Technical_Support,10.2,1
C0010322,2026-02-06,Sales,5.9,0
C0019628,2025-10-28,Retention,14.0,0
C0030321,2026-01-21,Sales,10.0,0
C0002972,2026-02-27,Technical_Support,15.6,0
C0046377,2026-03-22,Retention,35.4,1
C0039500,2025-12-02,Billing,5.9,1
C0030858,2025-12-14,Retention,28.0,0
C0041221,2026-02-23,Technical_Support,25.7,0
C0014348,2026-02-18,Retention,12.8,0
C0029313,2025-12-16,Technical_Support,20.4,1
C0021827,2025-10-30,General_Inquiry,8.2,1
C0040920,2026-03-15,Retention,27.9,0
C0024912,2026-03-18,Technical_Support,14.3,1
C0046361,2025-11-07,Mobile_Support,1.0,1
C0017012,2026-02-03,General_Inquiry,5.4,0
C0027394,2025-11-23,Billing,8.9,1
C0008164,2026-01-16,General_Inquiry,8.8,0
C0036862,2026-02-25,Mobile_Support,14.6,1
C0047829,2026-02-26,Technical_Support,11.4,0
C0047933,2026-03-24,Retention,16.0,0
C0042707,2026-03-01,General_Inquiry,10.5,0
C0002654,2025-10-30,General_Inquiry,5.0,1
C0035211,2026-02-01,Billing,9.9,0
C0029598,2026-02-26,Technical_Support,16.6,1
C0004557,2026-02-11,Billing,10.9,1
C0033826,2025-11-30,Technical_Support,10.6,0
C0034046,2026-02-05,General_Inquiry,8.9,0
C0046436,2025-12-29,Retention,21.5,0
C0028874,2026-01-01,General_Inquiry,5.3,1
C0037531,2025-11-30,Billing,14.9,0
C0031549,2025-10-06,Billing,6.8,0
C0011432,2025-11-02,General_Inquiry,7.0,0
C0041651,2025-12-17,Retention,19.3,0
C0018678,2026-02-17,General_Inquiry,5.1,1
C0024513,2026-01-06,General_Inquiry,9.2,0
C0025643,2026-01-09,Technical_Support,11.7,0
C0007533,2025-10-16,Technical_Support,21.3,1
C0034739,2025-12-21,General_Inquiry,5.6,0
C0038132,2025-12-27,Billing,10.4,0
C0010024,2026-02-06,Billing,14.0,0
C0012648,2025-11-10,Billing,1.3,1
C0003998,2025-12-11,Billing,7.7,1
C0020297,2025-11-20,Sales,8.0,0
C0033437,2025-10-19,Retention,30.5,1
C0038097,2026-03-15,Technical_Support,7.9,1
C0010105,2026-03-18,Billing,5.7,1
C0000310,2025-12-13,General_Inquiry,9.8,0
C0013200,2026-01-07,Billing,6.9,0
C0024534,2026-03-13,Technical_Support,10.0,0
C0040380,2025-10-13,Billing,12.5,0
C0046433,2025-12-04,Retention,19.8,0
C0001334,2025-12-21,Billing,7.8,1
C0012060,2026-02-10,Retention,12.6,0
C0034496,2026-02-12,Sales,7.2,0
C0045013,2026-02-07,Technical_Support,21.9,0
C0010145,2025-11-26,Sales,12.8,0
C0043327,2026-01-07,Sales,12.5,0
C0040396,2025-12-12,Sales,6.5,0
C0047316,2025-10-21,Sales,12.0,0
C0044855,2026-02-21,Sales,10.1,0
C0004008,2025-12-29,Billing,8.6,0
C0042076,2025-10-05,Retention,15.4,0
C0029199,2025-12-05,Technical_Support,21.8,1
C0037475,2025-11-08,Billing,9.4,1
C0044685,2026-02-06,Billing,13.6,0
C0009809,2025-11-15,Billing,6.5,0
C0041098,2026-03-30,Technical_Support,12.3,1
C0032040,2026-01-22,Mobile_Support,11.8,0
C0016687,2026-02-04,General_Inquiry,10.2,0
C0031541,2025-10-29,Technical_Support,14.0,0
C0039260,2026-02-06,General_Inquiry,1.0,1
C0020777,2026-01-02,Billing,10.2,1
C0011950,2026-02-04,Sales,11.6,0
C0029756,2026-01-15,General_Inquiry,9.3,1
C0031016,2025-11-22,Billing,10.0,0
C0022976,2025-11-21,Sales,8.0,0
C0006552,2025-10-22,Technical_Support,15.1,1
C0019878,2025-11-28,Mobile_Support,19.0,0
C0035694,2026-01-14,Billing,7.8,0
C0046091,2026-03-16,Billing,12.1,1
C0042352,2026-01-17,Sales,3.7,0
C0002896,2025-10-27,Sales,12.9,0
C0034007,2026-01-02,Billing,6.5,0
C0017327,2026-02-22,Sales,8.9,0
C0011881,2026-02-12,Billing,7.9,1
C0001935,2025-10-08,Technical_Support,7.0,1
C0043518,2026-01-04,Billing,10.2,0
C0039209,2025-10-02,Sales,10.0,0
C0012621,2025-11-15,General_Inquiry,7.4,0
C0011930,2025-10-13,Retention,18.0,1
C0032924,2025-10-10,Billing,7.0,1
C0034917,2025-11-26,Sales,9.4,0
C0042618,2025-10-05,Sales,11.6,1
C0008787,2026-03-18,Billing,4.6,1
C0027109,2025-12-04,Technical_Support,6.8,0
C0028634,2026-01-14,Retention,24.1,1
C0000025,2025-10-15,Technical_Support,18.7,0
C0008821,2025-10-24,Sales,14.1,0
C0047282,2026-02-16,Mobile_Support,14.9,0
C0039762,2025-10-26,Billing,10.5,1
C0010006,2026-01-08,Billing,8.2,1
C0033617,2026-01-31,General_Inquiry,8.9,0
C0030573,2025-11-02,General_Inquiry,7.9,0
C0032682,2026-03-21,Sales,10.8,1
C0009076,2025-10-30,Sales,6.6,0
C0049260,2026-01-30,Sales,9.1,1
C0047110,2025-10-07,Technical_Support,14.8,1
C0007720,2025-12-01,Billing,12.5,0
C0029416,2025-10-07,General_Inquiry,12.3,1
C0011008,2025-10-17,Technical_Support,13.6,0
C0012330,2026-03-18,Technical_Support,22.0,1
C0010653,2026-01-16,Sales,15.8,1
C0040795,2026-02-27,Mobile_Support,24.0,1
C0030745,2026-02-20,Billing,12.3,0
C0031699,2025-10-20,General_Inquiry,6.2,1
C0012056,2026-02-24,Retention,13.0,0
C0022182,2026-03-30,Billing,6.2,1
C0031576,2026-01-04,Sales,10.2,0
C0005255,2026-03-04,General_Inquiry,5.3,0
C0039582,2026-03-01,Technical_Support,7.1,0
C0019370,2025-12-31,Billing,7.3,0
C0032028,2025-10-28,Sales,3.5,0
C0049816,2026-02-13,Technical_Support,10.0,0
C0013879,2025-10-08,Billing,8.0,0
C0022997,2025-12-19,Billing,12.5,0
C0022448,2026-02-03,Mobile_Support,10.4,0
C0012176,2026-02-18,General_Inquiry,11.2,0
C0042855,2025-10-13,Technical_Support,14.2,0
C0032459,2026-01-19,Sales,12.3,0
C0041013,2025-10-22,Billing,5.7,0
C0031793,2025-10-17,Billing,8.7,1
C0027884,2025-10-06,Billing,7.8,0
C0044611,2025-12-31,Technical_Support,11.9,0
C0000539,2026-03-13,Sales,5.8,0
C0049187,2025-12-17,Retention,9.7,0
C0037940,2026-02-17,Technical_Support,5.3,0
C0007856,2026-03-27,Billing,2.7,0
C0030215,2025-12-09,General_Inquiry,15.2,0
C0020322,2026-01-29,Technical_Support,16.1,0
C0042794,2025-12-12,Sales,19.3,1
C0004259,2025-12-29,Billing,8.7,0
C0048027,2026-03-23,Billing,10.3,1
C0015479,2025-11-04,Technical_Support,21.4,0
C0039757,2026-01-14,Billing,8.3,0
C0042624,2025-10-01,Technical_Support,15.2,1
C0012007,2025-10-20,Technical_Support,10.9,1
C0045598,2025-10-25,Technical_Support,5.6,0
C0009370,2025-12-20,Billing,9.0,1
C0029332,2025-11-18,General_Inquiry,8.6,0
C0018775,2026-02-02,Billing,4.5,0
C0028497,2025-11-20,Technical_Support,7.6,0
C0030095,2026-03-17,Retention,5.5,0
C0025722,2026-02-27,Technical_Support,12.1,1
C0012514,2026-01-30,General_Inquiry,9.3,0
C0024979,2026-01-07,Billing,5.1,1
C0002128,2026-01-13,Technical_Support,14.7,1
C0046559,2026-01-29,General_Inquiry,3.8,0
C0041711,2026-02-08,Billing,3.5,0
C0040576,2026-02-20,Billing,1.0,1
C0017226,2025-10-31,Technical_Support,18.8,1
C0023095,2025-12-27,General_Inquiry,7.8,0
C0008958,2025-12-22,Technical_Support,20.6,0
C0048229,2025-12-27,General_Inquiry,5.6,1
C0005217,2025-12-14,Technical_Support,20.4,1
C0042417,2025-12-26,Technical_Support,18.5,1
C0002289,2026-03-11,Mobile_Support,9.7,0
C0048331,2026-03-25,Billing,3.0,0
C0003880,2025-11-22,Technical_Support,19.5,1
C0031972,2026-02-28,Billing,4.8,0
C0011476,2025-11-23,Sales,17.6,0
C0034416,2025-12-31,Technical_Support,16.9,1
C0011669,2026-02-20,Billing,12.7,1
C0001481,2026-02-26,General_Inquiry,9.0,1
C0019061,2025-10-09,Technical_Support,12.2,1
C0000107,2025-12-29,Technical_Support,14.5,0
C0046324,2026-02-03,Billing,8.1,1
C0019069,2026-02-05,Retention,22.6,0
C0000190,2026-03-01,Technical_Support,9.8,0
C0027324,2026-01-12,Sales,1.0,0
C0017285,2026-01-28,Technical_Support,9.9,1
C0044114,2025-10-02,Retention,15.0,0
C0000012,2026-02-02,Billing,6.4,0
C0017936,2025-10-06,Technical_Support,4.6,1
C0001842,2026-01-13,Sales,11.0,0
C0009589,2025-11-10,Billing,12.1,0
C0004697,2026-02-11,Mobile_Support,4.8,1
C0032471,2026-01-08,Mobile_Support,21.9,0
C0033097,2026-03-02,Technical_Support,15.1,1
C0044117,2025-11-20,Sales,14.6,0
C0014941,2025-12-24,Billing,7.7,0
C0035004,2026-03-19,Retention,23.4,0
C0029899,2026-02-23,Sales,12.8,0
C0018378,2025-12-27,Technical_Support,16.8,0
C0031217,2026-01-17,Technical_Support,18.5,0
C0002726,2026-03-05,Retention,12.9,1
C0008240,2026-03-24,Billing,11.1,1
C0023374,2025-10-26,Billing,14.5,0
C0025360,2025-11-15,Technical_Support,15.8,1
C0040218,2026-03-20,Technical_Support,9.3,1
C0021464,2025-12-23,Sales,8.4,0
C0013745,2025-12-14,Billing,3.7,0
C0013034,2025-12-27,Technical_Support,16.4,1
C0037148,2026-01-14,General_Inquiry,4.4,0
C0013436,2025-11-10,Technical_Support,4.9,1
C0049245,2026-03-14,Technical_Support,13.2,0
C0022261,2026-03-26,Technical_Support,10.4,0
C0017241,2025-11-18,Retention,15.9,1
C0048790,2026-03-19,Technical_Support,3.8,0
C0025557,2026-03-12,Mobile_Support,15.2,1
C0034104,2026-02-27,Billing,11.3,0
C0021019,2025-10-31,Billing,3.1,0
C0040972,2025-11-22,Technical_Support,5.7,1
C0019754,2025-11-09,General_Inquiry,7.0,0
C0034036,2025-11-18,Technical_Support,15.7,0
C0044452,2025-10-10,General_Inquiry,8.9,1
C0015186,2026-01-28,Billing,5.4,0
C0025258,2025-12-04,Billing,9.9,0
C0012217,2025-10-28,Billing,6.0,0
C0000675,2026-03-05,Retention,13.9,0
C0034913,2026-02-23,Billing,13.7,1
C0036601,2025-10-02,Billing,7.8,1
C0048391,2026-03-26,Retention,9.5,0
C0001240,2026-02-27,Billing,5.7,1
C0032378,2026-02-13,Retention,15.6,0
C0019063,2026-01-26,Sales,6.4,0
C0022653,2025-12-28,Technical_Support,10.7,1
C0011083,2026-01-06,Billing,7.6,0
C0002442,2026-03-03,General_Inquiry,8.1,1
C0023619,2026-02-25,Technical_Support,20.5,1
C0017008,2025-12-25,Technical_Support,13.7,0
C0040444,2026-03-08,Retention,10.9,0
C0035794,2025-11-17,General_Inquiry,8.2,1
C0043362,2026-01-24,Technical_Support,15.7,1
C0039070,2026-01-28,Billing,6.1,0
C0002026,2026-03-02,Billing,13.2,0
C0017033,2025-10-07,Billing,1.8,1
C0017710,2026-02-19,Technical_Support,25.9,1
C0049437,2025-11-21,Mobile_Support,11.0,1
C0048348,2026-03-14,Sales,17.8,0
C0023022,2025-11-02,General_Inquiry,10.1,0
C0045855,2025-10-19,Retention,20.9,0
C0020844,2026-02-16,Billing,8.2,0
C0037594,2026-02-13,General_Inquiry,6.2,1
C0041675,2025-11-26,Technical_Support,11.4,1
C0037924,2026-01-24,Technical_Support,11.2,1
C0005178,2026-01-08,Technical_Support,15.9,1
C0008561,2026-01-12,Retention,30.2,0
C0004349,2025-10-05,Retention,16.0,1
C0007052,2026-01-13,Billing,1.0,1
C0016834,2026-03-06,Billing,7.6,0
C0008219,2025-10-03,Billing,6.0,0
C0027284,2025-12-12,Billing,7.8,0
C0003718,2026-02-08,Mobile_Support,13.6,0
C0043396,2025-10-08,Technical_Support,9.1,0
C0029117,2025-12-27,Sales,8.6,0
C0025393,2025-12-04,Billing,8.8,0
C0005444,2025-10-05,General_Inquiry,2.9,1
C0014830,2026-02-13,Billing,1.5,1
C0022800,2026-01-06,Technical_Support,13.6,1
C0005280,2026-02-24,Sales,14.3,0
C0003459,2026-01-07,Billing,10.5,0
C0047091,2026-02-08,General_Inquiry,12.1,0
C0003981,2025-11-12,Billing,8.9,0
C0032568,2026-01-02,General_Inquiry,11.3,1
C0040658,2025-11-29,Billing,10.2,0
C0020347,2026-01-18,Mobile_Support,18.9,0
C0029002,2026-02-03,Retention,12.4,1
C0046009,2025-12-16,Mobile_Support,11.2,0
C0013214,2026-02-18,Retention,18.2,1
C0007580,2025-12-17,Billing,12.5,0
C0030235,2026-03-01,General_Inquiry,13.9,1
C0030516,2026-01-30,Technical_Support,7.1,1
C0008192,2025-10-12,Retention,15.7,0
C0004237,2025-11-01,Retention,30.1,1
C0005614,2025-10-01,Sales,3.7,0
C0045155,2026-02-03,Mobile_Support,16.6,0
C0012242,2025-12-12,Billing,9.1,1
C0047394,2025-12-26,Technical_Support,14.9,1
C0027851,2025-12-02,Billing,5.1,1
C0004893,2025-10-10,General_Inquiry,6.7,0
C0004879,2025-10-26,Sales,12.6,0
C0034055,2025-12-08,Sales,13.5,0
C0014274,2026-01-06,Technical_Support,14.6,1
C0008456,2025-11-07,Technical_Support,11.9,0
C0019648,2025-12-25,Sales,3.7,0
C0021416,2026-03-07,Retention,9.8,0
C0039591,2025-10-23,Billing,5.4,0
C0024232,2025-10-03,Technical_Support,11.8,0
C0017653,2025-11-14,Technical_Support,13.9,1
C0022579,2026-01-27,Mobile_Support,12.4,1
C0046913,2026-03-09,Retention,30.0,1
C0028408,2025-11-25,Technical_Support,15.7,1
C0046396,2026-01-08,Technical_Support,21.0,1
C0046459,2026-02-20,General_Inquiry,6.7,1
C0044637,2026-03-10,Billing,13.6,0
C0003371,2025-10-10,Technical_Support,9.9,1
C0041023,2025-11-16,Billing,10.2,1
C0029953,2025-12-27,Technical_Support,5.3,0
C0046053,2026-01-18,Billing,8.2,0
C0002450,2025-10-31,Mobile_Support,20.9,1
C0047195,2026-01-22,Mobile_Support,14.9,1
C0003307,2025-10-18,Mobile_Support,12.6,1
C0037111,2025-11-22,Sales,12.2,0
C0036136,2026-02-26,Technical_Support,14.0,0
C0023263,2026-01-28,Billing,1.7,0
C0035969,2025-10-05,Technical_Support,12.4,0
C0037566,2025-10-14,Technical_Support,13.0,0
C0020356,2026-03-16,Billing,6.5,1
C0010599,2026-02-27,General_Inquiry,12.8,0
C0033102,2025-12-02,General_Inquiry,3.3,1
C0024671,2025-12-02,General_Inquiry,8.4,0
C0013845,2026-02-01,Technical_Support,1.0,1
C0015237,2025-12-23,Billing,5.6,1
C0031881,2026-02-28,General_Inquiry,4.4,1
C0024048,2025-11-17,Technical_Support,17.0,1
C0035719,2026-03-20,Retention,10.4,0
C0027473,2026-03-16,Sales,12.7,1
C0000175,2025-12-08,Billing,4.1,1
C0004915,2025-12-29,Technical_Support,8.3,0
C0044886,2025-12-06,Billing,9.6,0
C0031039,2025-11-20,Billing,8.4,1
C0027403,2026-02-28,Billing,6.4,0
C0000523,2026-02-10,Technical_Support,17.3,1
C0030077,2025-10-11,Billing,16.6,0
C0037519,2026-03-03,Billing,3.9,0
C0048656,2025-10-05,General_Inquiry,6.8,1
C0047255,2026-01-30,Billing,5.3,1
C0028535,2025-12-24,Technical_Support,8.6,0
C0023190,2025-10-20,Technical_Support,17.4,0
C0016601,2026-02-17,Billing,6.9,0
C0045389,2026-02-04,Retention,14.6,0
C0036126,2026-02-11,Sales,9.2,0
C0008662,2026-02-19,Retention,8.8,0
C0008501,2025-10-23,Billing,6.1,1
C0030049,2025-10-10,Technical_Support,6.1,0
C0006870,2025-12-09,Sales,12.6,1
C0027706,2025-12-07,General_Inquiry,9.4,1
C0030830,2025-11-19,Billing,2.3,0
C0002320,2026-03-21,Billing,10.2,1
C0024501,2026-01-07,Sales,6.8,0
C0013410,2026-01-27,Mobile_Support,1.0,1
C0037008,2025-12-03,Billing,9.6,0
C0027640,2025-11-21,General_Inquiry,5.2,1
C0044571,2026-03-07,Billing,3.6,0
C0042763,2025-11-09,Billing,9.2,1
C0028192,2025-12-06,Retention,14.5,1
C0027367,2025-12-11,Sales,4.3,0
C0035501,2025-12-16,Technical_Support,11.6,0
C0021949,2025-10-28,Mobile_Support,11.7,1
C0041458,2025-10-08,Billing,10.1,0
C0019462,2026-01-08,Technical_Support,15.1,0
C0014360,2026-02-10,Sales,10.9,0
C0033867,2026-01-03,Mobile_Support,13.9,1
C0043407,2025-11-22,Billing,6.7,1
C0002371,2026-03-03,Mobile_Support,12.2,0
C0034768,2025-11-11,Billing,13.4,0
C0011452,2025-10-05,Technical_Support,14.4,1
C0045351,2025-12-29,Retention,27.0,1
C0014314,2025-11-12,Retention,38.7,0
C0048680,2026-03-16,General_Inquiry,6.0,0
C0033880,2026-03-29,General_Inquiry,11.4,1
C0021792,2025-12-12,Billing,10.2,1
C0043821,2025-11-05,Billing,12.6,0
C0012297,2025-11-07,Mobile_Support,7.4,1
C0004156,2025-10-12,Billing,7.7,1
C0031103,2025-10-24,Mobile_Support,9.7,0
C0002414,2025-11-29,Sales,7.4,0
C0021190,2025-12-03,Billing,5.9,0
C0014214,2026-01-09,Technical_Support,14.4,1
C0001326,2026-03-10,Sales,9.3,0
C0011848,2026-01-22,Billing,6.7,0
C0011357,2025-12-25,Technical_Support,8.2,1
C0019616,2025-12-05,Billing,6.6,0
C0005874,2026-03-26,Technical_Support,15.9,1
C0011891,2026-01-28,Technical_Support,8.9,1
C0007921,2026-01-03,Technical_Support,10.9,1
C0021680,2025-12-03,Technical_Support,2.7,1
C0015358,2025-11-27,Billing,7.3,1
C0015434,2025-11-04,Technical_Support,23.0,1
C0011300,2026-01-03,Sales,1.9,1
C0036449,2026-03-31,Billing,1.0,0
C0047453,2025-12-01,Billing,6.9,0
C0049540,2025-10-17,Sales,9.8,0
C0006655,2026-03-20,Mobile_Support,15.7,0
C0000325,2026-03-19,Technical_Support,14.4,0
C0035597,2025-12-08,Sales,7.4,0
C0027988,2026-03-31,Billing,6.0,0
C0014030,2025-11-17,Retention,17.5,0
C0033022,2026-01-25,Technical_Support,8.4,0
C0011092,2025-10-17,Billing,8.5,0
C0009680,2025-12-10,Technical_Support,13.5,1
C0045879,2026-03-06,Retention,10.0,0
C0037503,2026-03-15,Technical_Support,16.0,0
C0002312,2025-12-15,Billing,1.3,1
C0040172,2025-12-31,Technical_Support,8.4,1
C0031845,2026-01-07,Billing,12.7,1
C0024158,2026-03-03,Sales,5.9,1
C0048708,2026-03-13,Billing,9.5,1
C0037886,2025-12-11,Billing,4.7,0
C0036191,2025-12-15,General_Inquiry,5.9,0
C0004335,2025-12-29,Technical_Support,5.2,0
C0008657,2026-02-19,Technical_Support,14.4,0
C0021697,2026-03-11,Billing,3.9,0
C0036219,2026-01-10,Technical_Support,19.9,0
C0005733,2025-12-04,Technical_Support,15.8,0
C0039689,2026-03-27,Technical_Support,12.0,1
C0010236,2025-11-20,Sales,17.7,0
C0034138,2025-11-09,Billing,6.7,0
C0022891,2025-12-05,Billing,11.2,0
C0033858,2025-11-29,Technical_Support,22.2,0
C0021176,2025-12-23,Mobile_Support,11.4,1
C0007091,2025-11-13,Billing,8.2,0
C0017081,2025-12-14,Mobile_Support,8.1,1
C0032028,2026-03-22,General_Inquiry,5.5,1
C0010450,2025-12-09,Technical_Support,6.1,0
C0005859,2026-03-03,Sales,4.0,0
C0040987,2026-03-19,Billing,9.4,0
C0027895,2026-02-15,Retention,5.8,1
C0045057,2026-01-20,General_Inquiry,2.2,1
C0003734,2026-02-13,Billing,3.8,0
C0010627,2025-10-26,Technical_Support,17.9,0
C0029443,2026-03-27,Billing,5.2,0
C0025473,2026-03-08,Technical_Support,18.8,0
C0015640,2026-03-30,Technical_Support,1.7,1
C0014378,2025-12-15,General_Inquiry,10.2,0
C0033049,2026-03-23,Billing,11.1,0
