customer_id,zip,tenure_months,product_tier,monthly_revenue,has_mobile,clv
C0000437,34725,26,Gigabit_Pro_2000Mbps,118.41,0,5421.39
C0000438,13234,59,Performance_500Mbps,101.71,0,3980.89
C0000439,11967,1,Gigabit_1000Mbps,105.29,0,5859.14
C0000440,96434,44,Performance_500Mbps,89.11,0,5282.42
C0000441,47558,25,Standard_300Mbps,80.6,0,4443.44
C0000442,33562,70,Standard_300Mbps,65.46,0,2790.33
C0000443,95873,25,Standard_300Mbps,62.53,0,3026.86
C0000444,27636,75,Basic_100Mbps,50.09,0,2004.47
C0000445,29795,48,Standard_300Mbps,54.7,0,2700.7
C0000446,69363,23,Standard_300Mbps,112.98,0,6658.42
C0000447,99179,12,Standard_300Mbps,79.2,0,4823.03
C0000448,48318,131,Standard_300Mbps,96.02,0,2113.49
C0000449,22457,8,Gigabit_1000Mbps,108.89,1,7112.12
C0000450,14493,54,Standard_300Mbps,67.82,0,3306.93
C0000451,99082,41,Standard_300Mbps,63.38,0,2500.51
C0000452,57668,19,Standard_300Mbps,55.16,0,3107.66
C0000453,11967,45,Basic_100Mbps,39.06,0,1851.47
C0000454,19147,4,Standard_300Mbps,72.86,0,3816.35
C0000455,95873,9,Standard_300Mbps,81.38,1,4101.66
C0000456,81021,45,Basic_100Mbps,35.82,0,1789.09
C0000457,71094,4,Gigabit_1000Mbps,95.93,1,4678.13
C0000458,65058,85,Gigabit_1000Mbps,106.83,1,4668.88
C0000459,94492,32,Gigabit_1000Mbps,77.79,0,4025.31
C0000460,59214,2,Gigabit_1000Mbps,97.31,0,5725.64
C0000461,71061,52,Standard_300Mbps,46.75,0,2368.07
C0000462,38666,20,Performance_500Mbps,83.31,1,4695.26
C0000463,81299,12,Performance_500Mbps,86.99,1,4163.75
C0000464,82345,27,Standard_300Mbps,76.83,0,4105.87
C0000465,22726,50,Basic_100Mbps,30.0,0,1360.59
C0000466,63905,87,Standard_300Mbps,80.1,0,3110.66
C0000467,67946,13,Standard_300Mbps,70.37,0,4184.99
C0000468,46443,42,Standard_300Mbps,61.76,0,2781.08
C0000469,49965,15,Basic_100Mbps,45.57,0,2088.31
C0000470,11957,1,Standard_300Mbps,59.95,0,3950.2
C0000471,58915,118,Basic_100Mbps,53.77,1,1895.69
C0000472,13234,12,Performance_500Mbps,83.64,1,4503.16
C0000473,97173,22,Performance_500Mbps,94.53,0,5384.46
C0000474,98436,37,Gigabit_Pro_2000Mbps,116.64,0,5735.74
C0000475,75244,40,Standard_300Mbps,69.14,0,3216.63
C0000476,63905,62,Gigabit_1000Mbps,109.67,0,4559.21
C0000477,82951,17,Performance_500Mbps,89.09,0,4761.39
C0000478,97554,44,Basic_100Mbps,30.37,0,1521.64
C0000479,25352,34,Basic_100Mbps,55.82,0,3233.9
C0000480,11967,151,Performance_500Mbps,75.8,1,1752.39
C0000481,48002,48,Basic_100Mbps,55.43,0,2236.69
C0000482,76339,104,Gigabit_1000Mbps,94.88,1,3338.11
C0000483,63402,12,Performance_500Mbps,106.83,0,6431.31
C0000484,69363,21,Gigabit_1000Mbps,111.23,1,5795.99
C0000485,71094,27,Basic_100Mbps,38.06,0,1847.13
C0000486,69374,67,Performance_500Mbps,87.05,0,3903.64
C0000487,33823,19,Standard_300Mbps,88.76,0,5189.43
C0000488,82345,29,Standard_300Mbps,61.35,0,2497.58
C0000489,71568,5,Standard_300Mbps,74.11,0,4140.6
C0000490,53486,7,Standard_300Mbps,67.64,1,4099.81
C0000491,70755,17,Standard_300Mbps,63.56,0,4394.06
C0000492,90631,1,Basic_100Mbps,40.83,0,2164.9
C0000493,84338,2,Standard_300Mbps,60.81,0,3694.34
C0000494,59197,43,Basic_100Mbps,62.57,1,3121.18
C0000495,24086,2,Standard_300Mbps,62.58,0,3423.31
C0000496,14646,1,Standard_300Mbps,67.95,0,4197.58
C0000497,48002,2,Performance_500Mbps,95.58,0,5517.57
C0000498,82925,36,Performance_500Mbps,77.61,1,3962.72
C0000499,20239,29,Gigabit_1000Mbps,93.86,0,4703.19
C0000500,81963,60,Standard_300Mbps,65.28,0,2861.44
C0000501,63905,8,Gigabit_1000Mbps,101.17,0,6307.99
C0000502,99034,32,Performance_500Mbps,81.81,0,4585.47
C0000503,49965,59,Performance_500Mbps,79.87,1,4020.91
C0000504,63870,45,Performance_500Mbps,74.0,0,4112.02
C0000505,43102,13,Basic_100Mbps,34.11,0,1810.6
C0000506,79069,34,Performance_500Mbps,88.47,1,4102.03
C0000507,78102,47,Gigabit_Pro_2000Mbps,161.02,1,6876.21
C0000508,96952,61,Gigabit_1000Mbps,88.89,1,3516.74
C0000509,35401,160,Performance_500Mbps,87.55,0,1845.98
C0000510,28094,18,Standard_300Mbps,58.03,0,3703.21
C0000511,11739,1,Basic_100Mbps,45.55,1,2746.91
C0000512,54744,26,Performance_500Mbps,83.93,0,5042.63
C0000513,67946,13,Performance_500Mbps,69.61,0,4168.56
C0000514,82954,12,Gigabit_1000Mbps,95.35,0,5516.48
C0000515,39661,41,Basic_100Mbps,54.61,0,2599.11
C0000516,70169,1,Gigabit_1000Mbps,100.52,0,5405.8
C0000517,44918,28,Standard_300Mbps,63.84,0,2794.44
C0000518,49849,36,Basic_100Mbps,34.88,0,1507.81
C0000519,33693,46,Performance_500Mbps,102.24,0,4585.19
C0000520,20366,118,Gigabit_1000Mbps,123.05,0,3467.06
C0000521,72611,1,Standard_300Mbps,55.7,0,3326.38
C0000522,14644,26,Basic_100Mbps,49.45,0,2648.91
C0000523,13234,74,Gigabit_1000Mbps,112.37,1,4099.53
C0000524,20239,8,Performance_500Mbps,117.23,1,6424.66
C0000525,97554,134,Basic_100Mbps,41.17,1,1165.13
C0000526,34200,7,Standard_300Mbps,65.12,1,3496.44
C0000527,19147,36,Performance_500Mbps,77.35,0,3906.08
C0000528,57943,2,Standard_300Mbps,64.95,0,3817.78
C0000529,69374,26,Standard_300Mbps,75.52,0,3415.5
C0000530,50550,10,Gigabit_1000Mbps,104.82,0,6219.27
C0000531,32768,13,Gigabit_1000Mbps,120.33,0,6759.69
C0000532,71568,16,Gigabit_1000Mbps,100.8,0,6706.38
C0000533,57668,9,Basic_100Mbps,34.1,0,2087.2
C0000534,96434,72,Standard_300Mbps,76.66,0,3138.71
C0000535,61397,5,Gigabit_1000Mbps,110.8,0,5842.49
C0000536,44517,20,Basic_100Mbps,54.56,0,2551.82
C0000537,44145,143,Basic_100Mbps,53.57,0,1180.5
C0000538,70317,31,Basic_100Mbps,58.28,0,3344.38
C0000539,34955,35,Performance_500Mbps,69.95,1,3170.83
C0000540,74521,47,Performance_500Mbps,96.63,1,4051.37
C0000541,70548,72,Standard_300Mbps,64.32,0,3054.94
C0000542,42052,61,Standard_300Mbps,84.41,0,3247.8
C0000543,72904,16,Standard_300Mbps,74.36,0,4452.11
C0000544,24086,65,Basic_100Mbps,61.59,0,2804.26
C0000545,50623,8,Performance_500Mbps,117.55,1,6980.93
C0000546,18775,18,Performance_500Mbps,90.45,0,5337.34
C0000547,45413,39,Gigabit_1000Mbps,101.37,0,4952.35
C0000548,10348,10,Performance_500Mbps,96.68,1,5339.92
C0000549,38864,15,Gigabit_Pro_2000Mbps,89.9,1,5452.01
C0000550,22457,25,Performance_500Mbps,73.74,0,4106.63
C0000551,99034,9,Standard_300Mbps,74.46,0,4083.95
C0000552,25464,51,Basic_100Mbps,51.29,1,2257.31
C0000553,41592,46,Gigabit_1000Mbps,74.98,0,3188.51
C0000554,11957,91,Basic_100Mbps,59.99,0,2532.4
C0000555,69363,2,Gigabit_1000Mbps,108.25,0,6975.07
C0000556,49226,82,Standard_300Mbps,77.48,0,3281.43
C0000557,67946,1,Gigabit_1000Mbps,89.52,1,5419.45
C0000558,16607,62,Gigabit_1000Mbps,104.09,1,4693.58
C0000559,26899,10,Basic_100Mbps,55.71,0,3154.24
C0000560,38022,38,Basic_100Mbps,39.46,0,2139.2
C0000561,82954,39,Standard_300Mbps,65.94,0,3843.62
C0000562,92391,17,Basic_100Mbps,56.49,0,3027.03
C0000563,35401,8,Performance_500Mbps,84.5,1,5301.3
C0000564,36970,1,Standard_300Mbps,69.46,0,3579.46
C0000565,64760,31,Gigabit_1000Mbps,96.2,0,5921.45
C0000566,49226,43,Performance_500Mbps,71.73,1,3596.84
C0000567,23801,16,Basic_100Mbps,48.92,0,2524.54
C0000568,57668,7,Standard_300Mbps,66.86,0,4138.29
C0000569,45413,6,Standard_300Mbps,83.51,0,5750.92
C0000570,68710,11,Basic_100Mbps,39.07,0,2480.94
C0000571,70169,57,Standard_300Mbps,83.98,0,4508.76
C0000572,82565,5,Basic_100Mbps,59.44,0,3330.83
C0000573,48002,20,Gigabit_1000Mbps,129.53,1,8001.46
C0000574,44939,37,Performance_500Mbps,92.59,0,5527.68
C0000575,39262,67,Basic_100Mbps,42.93,0,1682.2
C0000576,20366,25,Basic_100Mbps,57.34,0,3061.01
C0000577,69330,41,Performance_500Mbps,81.59,0,4248.24
C0000578,24665,25,Performance_500Mbps,83.72,0,4243.27
C0000579,33823,50,Standard_300Mbps,67.05,0,3729.56
C0000580,39460,55,Basic_100Mbps,60.61,0,2680.7
C0000581,10348,54,Basic_100Mbps,48.97,0,2238.04
C0000582,20366,47,Standard_300Mbps,69.53,0,2901.32
C0000583,38113,59,Gigabit_1000Mbps,93.66,0,4996.73
C0000584,49965,58,Standard_300Mbps,64.17,0,3154.58
C0000585,41092,71,Standard_300Mbps,54.56,0,2316.15
C0000586,38022,22,Performance_500Mbps,96.85,0,5292.2
C0000587,66347,78,Performance_500Mbps,101.91,1,3885.45
C0000588,39262,2,Basic_100Mbps,50.58,0,2983.82
C0000589,99034,15,Performance_500Mbps,108.55,0,6601.92
C0000590,77889,92,Performance_500Mbps,76.56,1,2787.64
C0000591,21437,19,Performance_500Mbps,112.49,0,5813.01
C0000592,33823,71,Performance_500Mbps,79.12,1,3565.34
C0000593,74521,29,Basic_100Mbps,50.82,0,2256.8
C0000594,81963,10,Performance_500Mbps,82.67,0,5042.8
C0000595,71094,3,Standard_300Mbps,68.55,1,3774.33
C0000596,97554,42,Standard_300Mbps,86.89,0,3627.05
C0000597,44535,9,Performance_500Mbps,78.79,0,4589.11
C0000598,24944,30,Basic_100Mbps,47.38,1,2783.29
C0000599,42290,17,Basic_100Mbps,62.1,0,3707.68
C0000600,76339,39,Standard_300Mbps,74.58,0,4249.22
C0000601,82954,35,Standard_300Mbps,71.7,0,3386.02
C0000602,53486,33,Performance_500Mbps,84.55,0,4443.03
C0000603,23394,26,Performance_500Mbps,79.81,0,3895.54
C0000604,71568,42,Basic_100Mbps,43.81,0,2648.11
C0000605,55408,45,Standard_300Mbps,84.62,0,4703.14
C0000606,22457,8,Basic_100Mbps,40.4,0,2433.35
C0000607,65704,32,Gigabit_Pro_2000Mbps,130.57,0,7371.62
C0000608,77328,1,Performance_500Mbps,80.48,0,4598.26
C0000609,16607,26,Performance_500Mbps,100.61,0,5602.18
C0000610,92139,56,Standard_300Mbps,78.15,0,3072.08
C0000611,44939,2,Standard_300Mbps,78.2,0,5436.88
C0000612,34725,14,Basic_100Mbps,47.98,0,2795.04
C0000613,50859,1,Gigabit_1000Mbps,105.24,0,6321.83
C0000614,44939,30,Performance_500Mbps,68.32,0,3759.0
C0000615,42290,93,Basic_100Mbps,54.16,0,2314.44
C0000616,63905,14,Performance_500Mbps,84.74,1,4809.41
C0000617,63651,16,Standard_300Mbps,62.14,0,3361.11
C0000618,64874,8,Standard_300Mbps,55.04,0,2810.33
C0000619,11739,48,Standard_300Mbps,80.79,0,3885.16
C0000620,50550,25,Standard_300Mbps,80.86,0,4944.01
C0000621,96434,11,Performance_500Mbps,83.57,0,5519.3
C0000622,37754,1,Basic_100Mbps,47.44,0,3018.76
C0000623,44517,68,Standard_300Mbps,71.89,0,2863.26
C0000624,19147,42,Standard_300Mbps,71.38,0,3544.65
C0000625,70317,135,Basic_100Mbps,43.35,0,1528.64
C0000626,30476,29,Standard_300Mbps,58.45,0,3125.29
C0000627,33314,114,Standard_300Mbps,79.55,1,2997.59
C0000628,14892,42,Standard_300Mbps,64.37,0,3304.67
C0000629,97173,20,Standard_300Mbps,76.13,0,3983.98
C0000630,63402,9,Gigabit_1000Mbps,88.32,0,4949.43
C0000631,48318,2,Basic_100Mbps,56.96,0,3639.91
C0000632,26899,1,Standard_300Mbps,58.21,0,3281.54
C0000633,84147,63,Gigabit_1000Mbps,99.51,0,4876.07
C0000634,32768,35,Standard_300Mbps,52.37,1,2524.83
C0000635,70317,7,Standard_300Mbps,66.53,0,3621.51
C0000636,20239,41,Basic_100Mbps,30.0,0,1628.96
C0000637,72904,89,Gigabit_Pro_2000Mbps,101.13,0,3359.67
C0000638,50623,2,Standard_300Mbps,61.81,0,3887.45
C0000639,20239,58,Performance_500Mbps,96.13,0,4977.09
C0000640,38113,64,Basic_100Mbps,54.35,0,2021.68
C0000641,38113,37,Gigabit_1000Mbps,108.84,0,5703.07
C0000642,59214,99,Gigabit_Pro_2000Mbps,100.1,1,4383.69
C0000643,94681,122,Standard_300Mbps,53.31,0,2225.04
C0000644,90971,53,Standard_300Mbps,89.45,0,4343.26
C0000645,72611,6,Standard_300Mbps,76.56,0,4339.63
C0000646,59197,3,Performance_500Mbps,92.32,0,5356.7
C0000647,41092,19,Gigabit_1000Mbps,109.1,0,5453.46
C0000648,81299,18,Performance_500Mbps,73.97,0,4204.52
C0000649,39367,5,Gigabit_1000Mbps,113.99,1,6823.28
C0000650,21797,1,Basic_100Mbps,46.37,0,3028.46
C0000651,33823,10,Performance_500Mbps,97.9,0,4866.32
C0000652,17727,12,Standard_300Mbps,54.43,1,3117.93
C0000653,43102,92,Standard_300Mbps,90.82,1,3759.81
C0000654,66347,140,Basic_100Mbps,42.62,0,1260.01
C0000655,94681,151,Performance_500Mbps,96.48,0,2827.64
C0000656,90631,60,Performance_500Mbps,98.78,0,4698.69
C0000657,23944,53,Performance_500Mbps,58.06,1,2486.19
C0000658,71228,100,Standard_300Mbps,57.09,0,2258.54
C0000659,26899,14,Gigabit_1000Mbps,87.06,0,5046.22
C0000660,78299,27,Standard_300Mbps,60.19,0,2920.92
C0000661,37608,31,Standard_300Mbps,74.15,0,4417.51
C0000662,44918,30,Standard_300Mbps,74.6,1,3841.31
C0000663,27636,20,Gigabit_1000Mbps,109.3,0,6584.08
C0000664,35401,133,Standard_300Mbps,56.73,0,1773.04
C0000665,84147,13,Basic_100Mbps,47.71,1,2490.37
C0000666,85846,9,Gigabit_1000Mbps,84.86,0,4774.73
C0000667,99082,48,Standard_300Mbps,56.58,0,2475.34
C0000668,33562,90,Performance_500Mbps,99.09,1,3473.32
C0000669,36218,124,Basic_100Mbps,57.23,1,1483.48
C0000670,62104,58,Basic_100Mbps,44.13,0,1869.31
C0000671,49965,17,Gigabit_Pro_2000Mbps,158.57,0,8855.25
C0000672,18775,60,Standard_300Mbps,85.05,0,4005.82
C0000673,39661,51,Standard_300Mbps,61.74,1,3347.14
C0000674,82954,18,Performance_500Mbps,89.69,0,4520.41
C0000675,24086,3,Gigabit_1000Mbps,108.55,1,6426.07
C0000676,49965,69,Gigabit_1000Mbps,107.54,1,4863.1
C0000677,61397,13,Performance_500Mbps,74.46,0,5119.4
C0000678,18775,4,Standard_300Mbps,86.65,0,5162.69
C0000679,44145,155,Basic_100Mbps,49.73,0,918.2
C0000680,63870,93,Basic_100Mbps,51.0,0,1698.64
C0000681,84338,50,Standard_300Mbps,73.38,0,3150.32
C0000682,23801,2,Standard_300Mbps,73.27,0,5074.58
C0000683,38047,46,Standard_300Mbps,80.33,0,3595.54
C0000684,71934,38,Gigabit_Pro_2000Mbps,145.19,0,6731.31
C0000685,53384,10,Performance_500Mbps,83.28,0,5076.28
C0000686,53486,22,Basic_100Mbps,55.35,0,2677.11
C0000687,49965,120,Performance_500Mbps,88.59,0,2200.08
C0000688,22457,1,Standard_300Mbps,67.28,0,3780.52
C0000689,21797,22,Standard_300Mbps,75.42,0,4165.83
C0000690,35401,31,Standard_300Mbps,83.73,0,4410.94
C0000691,20239,72,Performance_500Mbps,91.44,0,4529.74
C0000692,84338,43,Basic_100Mbps,57.06,0,3259.01
C0000693,44145,3,Standard_300Mbps,83.7,0,4804.14
C0000694,12914,17,Basic_100Mbps,55.98,0,3205.58
C0000695,49226,4,Standard_300Mbps,83.9,0,5430.16
C0000696,70317,96,Gigabit_1000Mbps,108.13,1,4554.62
C0000697,84147,42,Performance_500Mbps,68.73,0,3068.37
C0000698,74546,10,Gigabit_Pro_2000Mbps,106.1,0,6921.84
C0000699,14200,5,Basic_100Mbps,52.13,0,2863.82
C0000700,92391,4,Basic_100Mbps,42.38,0,2729.23
C0000701,30476,25,Standard_300Mbps,66.02,0,3256.74
C0000702,71228,10,Gigabit_1000Mbps,77.92,0,4771.53
C0000703,23801,123,Gigabit_1000Mbps,84.88,0,2114.49
C0000704,49226,17,Gigabit_Pro_2000Mbps,147.62,0,7691.3
C0000705,15642,178,Basic_100Mbps,68.4,0,1060.89
C0000706,59197,71,Standard_300Mbps,92.94,0,3551.26
C0000707,74546,85,Gigabit_1000Mbps,124.96,0,5074.62
C0000708,54807,17,Standard_300Mbps,72.12,0,3859.18
C0000709,97173,4,Basic_100Mbps,41.82,0,2055.41
C0000710,53486,65,Performance_500Mbps,67.32,1,2940.84
C0000711,70548,1,Performance_500Mbps,77.34,0,4805.28
C0000712,44517,21,Performance_500Mbps,93.83,1,4887.56
C0000713,39460,5,Basic_100Mbps,53.49,1,3159.42
C0000714,23801,83,Performance_500Mbps,86.7,0,3843.33
C0000715,84185,73,Standard_300Mbps,83.46,0,3167.58
C0000716,95846,5,Basic_100Mbps,52.85,0,2884.41
C0000717,84147,28,Standard_300Mbps,73.39,0,2773.33
C0000718,53384,9,Performance_500Mbps,91.57,0,5747.46
C0000719,82563,26,Standard_300Mbps,67.99,0,3867.23
C0000720,11739,135,Gigabit_Pro_2000Mbps,124.27,0,3012.6
C0000721,23801,9,Performance_500Mbps,98.96,1,6638.04
C0000722,58060,2,Performance_500Mbps,90.57,1,5326.53
C0000723,46830,10,Gigabit_1000Mbps,151.49,0,7557.79
C0000724,59197,149,Gigabit_1000Mbps,114.47,0,2882.19
C0000725,54807,3,Basic_100Mbps,61.47,0,3901.11
C0000726,78102,1,Standard_300Mbps,70.99,0,3843.8
C0000727,77889,5,Gigabit_1000Mbps,92.52,1,5740.48
C0000728,71226,59,Basic_100Mbps,42.01,0,2276.35
C0000729,99820,22,Gigabit_1000Mbps,74.47,1,3966.11
C0000730,49226,14,Basic_100Mbps,51.77,0,2837.32
C0000731,99034,38,Standard_300Mbps,85.3,0,4289.7
C0000732,96434,3,Performance_500Mbps,71.04,0,4244.89
C0000733,75244,42,Gigabit_1000Mbps,98.54,0,5621.78
C0000734,34955,13,Performance_500Mbps,79.73,1,4486.41
C0000735,84437,69,Standard_300Mbps,70.75,0,3105.33
C0000736,66911,46,Standard_300Mbps,72.46,1,3955.25
C0000737,84155,75,Standard_300Mbps,86.62,0,2976.93
C0000738,65704,7,Gigabit_Pro_2000Mbps,76.72,0,4939.26
C0000739,48318,5,Gigabit_Pro_2000Mbps,102.78,1,5211.34
C0000740,44145,44,Performance_500Mbps,93.28,1,4646.58
C0000741,36218,91,Performance_500Mbps,74.84,0,2438.17
C0000742,71228,58,Gigabit_1000Mbps,88.14,1,3867.74
C0000743,45413,101,Basic_100Mbps,47.46,0,1961.11
C0000744,84155,1,Gigabit_1000Mbps,88.34,1,4871.34
C0000745,53616,7,Gigabit_1000Mbps,88.84,0,5439.09
C0000746,71061,34,Standard_300Mbps,77.61,0,4384.28
C0000747,24086,19,Standard_300Mbps,53.88,1,3264.55
C0000748,78299,52,Standard_300Mbps,59.15,0,2705.89
C0000749,18342,2,Standard_300Mbps,75.67,1,4068.16
C0000750,15712,35,Standard_300Mbps,93.81,0,4508.08
C0000751,99196,95,Basic_100Mbps,60.7,0,2479.01
C0000752,15642,9,Gigabit_1000Mbps,86.81,0,4709.11
C0000753,90631,41,Standard_300Mbps,67.05,0,3420.6
C0000754,17727,15,Gigabit_1000Mbps,96.05,0,5982.16
C0000755,97554,16,Basic_100Mbps,38.94,0,1990.27
C0000756,71934,26,Gigabit_1000Mbps,101.92,1,5578.05
C0000757,50550,13,Gigabit_Pro_2000Mbps,113.02,0,7191.14
C0000758,47558,122,Basic_100Mbps,41.9,0,920.66
C0000759,14493,1,Gigabit_Pro_2000Mbps,146.15,1,8198.68
C0000760,61397,47,Standard_300Mbps,67.7,0,3441.69
C0000761,95846,3,Basic_100Mbps,48.13,0,3058.82
C0000762,14892,69,Basic_100Mbps,33.85,0,1612.19
C0000763,33693,23,Performance_500Mbps,88.58,1,4380.4
C0000764,57943,9,Basic_100Mbps,50.65,0,2911.91
C0000765,19147,24,Performance_500Mbps,67.83,0,3126.57
C0000766,48002,111,Standard_300Mbps,71.64,0,3075.99
C0000767,26899,6,Basic_100Mbps,54.41,0,3713.57
C0000768,33314,33,Basic_100Mbps,46.57,0,2782.96
C0000769,34200,23,Gigabit_1000Mbps,83.7,1,4464.88
C0000770,21864,43,Performance_500Mbps,85.7,0,4040.49
C0000771,85422,6,Basic_100Mbps,45.85,0,2416.94
C0000772,33562,32,Basic_100Mbps,54.91,0,2593.88
C0000773,37608,68,Basic_100Mbps,32.97,0,1476.71
C0000774,71568,1,Gigabit_1000Mbps,91.61,1,5587.39
C0000775,24665,58,Performance_500Mbps,88.78,0,3812.12
C0000776,21864,23,Basic_100Mbps,57.45,1,3106.0
C0000777,14493,7,Performance_500Mbps,71.94,1,3984.47
C0000778,14646,33,Basic_100Mbps,43.19,0,2278.15
C0000779,84147,12,Performance_500Mbps,83.91,1,3905.29
C0000780,40418,151,Basic_100Mbps,34.87,0,682.97
C0000781,38113,11,Standard_300Mbps,78.34,0,4592.37
C0000782,84185,45,Basic_100Mbps,42.66,0,1982.81
C0000783,99577,25,Standard_300Mbps,61.17,1,3208.38
C0000784,65704,18,Basic_100Mbps,47.46,0,2251.5
C0000785,44939,26,Performance_500Mbps,81.8,1,3754.83
C0000786,49849,13,Gigabit_1000Mbps,124.54,1,7218.69
C0000787,90971,22,Standard_300Mbps,73.05,1,4342.16
C0000788,76339,16,Gigabit_1000Mbps,108.23,1,5573.53
C0000789,53486,37,Basic_100Mbps,54.81,0,2670.64
C0000790,82954,46,Basic_100Mbps,56.08,0,2631.84
C0000791,90631,52,Standard_300Mbps,76.27,1,3966.87
C0000792,81299,55,Basic_100Mbps,51.0,1,1985.02
C0000793,75244,15,Performance_500Mbps,84.05,0,4349.51
C0000794,64760,34,Basic_100Mbps,66.13,0,3434.77
C0000795,36872,25,Standard_300Mbps,98.18,0,5777.59
C0000796,64760,36,Standard_300Mbps,61.08,1,3217.78
C0000797,38113,15,Basic_100Mbps,49.96,0,2891.08
C0000798,14644,7,Standard_300Mbps,78.21,0,4461.77
C0000799,34725,46,Performance_500Mbps,100.23,0,4205.96
C0000800,59197,17,Gigabit_1000Mbps,102.94,0,5863.64
C0000801,54807,47,Basic_100Mbps,36.28,1,1889.48
C0000802,92391,44,Standard_300Mbps,71.11,0,3467.51
C0000803,78299,180,Performance_500Mbps,84.19,1,1010.28
C0000804,20943,16,Basic_100Mbps,58.31,0,2867.12
C0000805,38113,41,Gigabit_Pro_2000Mbps,154.06,0,8789.63
C0000806,46830,42,Performance_500Mbps,88.5,0,4803.04
C0000807,65058,100,Gigabit_Pro_2000Mbps,123.47,1,4070.24
C0000808,37754,24,Performance_500Mbps,111.98,0,6599.74
C0000809,34955,39,Standard_300Mbps,58.86,0,2820.83
C0000810,11739,50,Performance_500Mbps,65.81,0,3366.18
C0000811,64874,163,Basic_100Mbps,46.56,1,1096.07
C0000812,47558,22,Basic_100Mbps,57.16,1,3289.92
C0000813,22457,10,Basic_100Mbps,52.53,0,2828.31
C0000814,64874,33,Basic_100Mbps,55.62,1,2534.94
C0000815,84437,20,Gigabit_Pro_2000Mbps,131.63,1,6636.51
C0000816,53616,3,Basic_100Mbps,47.91,0,3343.06
C0000817,91235,21,Standard_300Mbps,53.76,0,2507.79
C0000818,21437,42,Basic_100Mbps,45.71,0,1976.55
C0000819,59197,22,Performance_500Mbps,94.98,0,5346.79
C0000820,27636,30,Basic_100Mbps,37.77,0,1919.87
C0000821,95590,44,Gigabit_1000Mbps,91.21,1,4757.59
C0000822,34725,25,Standard_300Mbps,67.26,0,3694.86
C0000823,14493,3,Basic_100Mbps,54.0,0,3222.04
C0000824,97554,42,Gigabit_1000Mbps,98.62,0,5530.66
C0000825,70434,7,Performance_500Mbps,85.88,0,5174.5
C0000826,21437,45,Gigabit_1000Mbps,100.69,0,4712.27
C0000827,44918,13,Standard_300Mbps,68.19,0,4321.8
C0000828,44939,27,Performance_500Mbps,97.36,0,5180.69
C0000829,41592,2,Gigabit_Pro_2000Mbps,152.84,1,8542.71
C0000830,92374,12,Basic_100Mbps,63.48,0,3622.2
C0000831,64810,93,Basic_100Mbps,51.7,0,2022.45
C0000832,63402,26,Gigabit_1000Mbps,82.19,1,4278.16
C0000833,27636,85,Standard_300Mbps,85.17,0,3563.96
C0000834,70169,101,Standard_300Mbps,74.47,0,3106.05
C0000835,47558,11,Performance_500Mbps,84.8,1,4587.62
C0000836,99196,85,Basic_100Mbps,46.84,0,1849.98
C0000837,30476,38,Gigabit_1000Mbps,95.77,1,5139.36
C0000838,72611,28,Gigabit_1000Mbps,110.89,1,5727.45
C0000839,71061,18,Gigabit_1000Mbps,143.9,0,7525.17
C0000840,78102,10,Performance_500Mbps,94.35,0,5077.38
C0000841,43102,18,Standard_300Mbps,72.49,0,3892.82
C0000842,70169,38,Gigabit_Pro_2000Mbps,171.25,1,8841.12
C0000843,11967,16,Standard_300Mbps,80.42,1,3779.03
C0000844,11739,15,Standard_300Mbps,75.54,0,3907.68
C0000845,71934,28,Performance_500Mbps,81.46,0,5429.38
C0000846,39460,1,Basic_100Mbps,66.2,0,4741.9
C0000847,50550,34,Standard_300Mbps,64.0,0,3811.94
C0000848,75244,12,Basic_100Mbps,47.96,0,2438.55
C0000849,69363,24,Basic_100Mbps,53.16,0,2654.63
C0000850,15642,63,Standard_300Mbps,78.72,0,3457.4
C0000851,20943,56,Basic_100Mbps,67.15,0,3171.64
C0000852,35401,12,Performance_500Mbps,89.91,1,4886.02
C0000853,33314,1,Basic_100Mbps,49.44,0,2777.64
C0000854,11967,17,Performance_500Mbps,86.39,1,5024.88
C0000855,37754,4,Performance_500Mbps,95.46,1,6705.21
C0000856,29795,20,Basic_100Mbps,59.77,0,2996.17
C0000857,33823,63,Standard_300Mbps,62.71,0,2922.5
C0000858,84437,14,Performance_500Mbps,79.1,0,4054.07
C0000859,23394,60,Gigabit_1000Mbps,94.87,0,3539.1
C0000860,15712,125,Standard_300Mbps,66.34,0,1716.0
C0000861,63402,40,Gigabit_1000Mbps,90.8,0,5055.35
C0000862,97554,68,Standard_300Mbps,78.19,0,2628.11
C0000863,20943,66,Standard_300Mbps,70.01,1,3186.23
C0000864,58915,1,Gigabit_1000Mbps,93.08,0,5692.01
C0000865,20239,39,Basic_100Mbps,51.6,0,2801.09
C0000866,37754,53,Gigabit_1000Mbps,117.83,1,5654.75
C0000867,53384,21,Standard_300Mbps,61.25,0,2968.97
C0000868,23801,67,Standard_300Mbps,62.28,0,2956.3
C0000869,71094,39,Basic_100Mbps,42.01,0,2384.22
C0000870,96473,41,Performance_500Mbps,74.35,1,4274.35
C0000871,71061,18,Basic_100Mbps,57.43,0,2564.12
C0000872,99820,77,Standard_300Mbps,74.22,0,3359.47
C0000873,82954,17,Performance_500Mbps,79.85,1,4385.27
C0000874,70169,5,Basic_100Mbps,50.6,0,2919.87
